"id","player_fifa_api_id","player_api_id","date","overall_rating","potential","preferred_foot","attacking_work_rate","defensive_work_rate","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","free_kick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","marking","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes"
2378,190544,155738,"2016-04-28 00:00:00",79,83,"right","high","medium",73,77,47,77,74,83,75,76,70,85,82,79,82,72,76,76,68,68,64,81,44,32,76,80,76,23,35,35,6,14,7,6,12
2379,190544,155738,"2016-04-21 00:00:00",79,83,"right","high","medium",73,77,47,77,74,83,75,76,70,85,82,79,82,72,76,79,68,68,64,81,44,32,76,80,78,23,35,35,6,14,7,6,12
2380,190544,155738,"2016-03-10 00:00:00",79,83,"right","high","medium",73,77,47,77,74,82,80,82,74,84,82,79,82,70,76,79,68,68,64,81,44,33,76,80,78,23,35,35,6,14,7,6,12
2381,190544,155738,"2016-02-19 00:00:00",79,83,"right","medium","medium",73,77,47,77,74,82,80,82,74,84,82,79,82,70,76,79,68,68,64,81,44,33,76,80,78,23,35,35,6,14,7,6,12
2382,190544,155738,"2016-02-18 00:00:00",79,83,"right","medium","medium",73,77,47,77,74,82,80,82,74,84,82,79,82,70,76,79,68,68,64,81,44,33,76,80,78,23,35,35,6,14,7,6,12
2383,190544,155738,"2015-12-10 00:00:00",79,83,"right","medium","medium",73,77,47,77,74,82,80,82,74,84,82,79,82,70,76,79,68,68,64,81,44,33,76,80,78,23,35,35,6,14,7,6,12
2384,190544,155738,"2015-09-21 00:00:00",79,84,"right","medium","medium",73,77,47,77,74,82,80,82,74,84,82,79,82,70,76,79,68,68,64,81,44,33,76,80,78,23,35,35,6,14,7,6,12
2385,190544,155738,"2015-05-29 00:00:00",77,82,"right","medium","medium",68,74,49,75,73,81,79,79,72,83,82,79,82,69,69,77,68,68,64,80,45,32,73,76,77,22,34,34,5,13,6,5,11
2386,190544,155738,"2014-11-28 00:00:00",77,82,"right","medium","medium",68,74,49,74,73,82,79,79,70,83,82,79,82,69,69,77,68,68,64,79,45,32,73,75,77,22,34,34,5,13,6,5,11
2387,190544,155738,"2014-10-02 00:00:00",76,82,"right","medium","medium",68,72,49,74,73,82,79,79,70,83,82,79,82,69,69,75,68,68,64,76,45,32,73,72,77,22,34,34,5,13,6,5,11
2388,190544,155738,"2014-09-18 00:00:00",76,82,"right","medium","medium",68,72,49,74,73,82,79,79,70,83,82,79,82,69,69,75,68,68,64,76,45,37,73,72,77,22,39,39,5,13,6,5,11
2389,190544,155738,"2014-05-02 00:00:00",77,83,"right","medium","medium",69,73,50,75,74,83,80,80,67,84,82,80,82,70,66,76,68,68,64,76,46,38,74,73,78,23,40,40,6,14,7,6,12
2390,190544,155738,"2014-04-04 00:00:00",76,82,"right","medium","medium",69,73,50,74,74,83,80,80,66,83,82,80,82,70,66,76,68,68,64,76,46,38,74,66,78,23,40,40,6,14,7,6,12
2391,190544,155738,"2014-03-21 00:00:00",76,82,"right","medium","medium",68,74,50,74,74,84,80,80,66,84,82,80,82,72,66,76,68,68,64,76,46,38,74,60,78,23,40,40,6,14,7,6,12
2392,190544,155738,"2014-03-07 00:00:00",76,82,"right","medium","medium",68,74,50,74,74,84,80,80,66,84,82,80,82,72,66,76,68,68,64,76,46,38,74,60,78,23,40,40,6,14,7,6,12
2393,190544,155738,"2014-02-21 00:00:00",76,82,"right","medium","medium",68,76,48,72,74,84,80,80,60,84,82,80,82,74,66,76,68,68,64,74,46,38,74,60,70,23,40,40,6,14,7,6,12
2394,190544,155738,"2014-02-14 00:00:00",76,82,"right","medium","medium",68,76,48,72,74,84,80,80,60,84,82,80,82,74,66,76,68,68,64,74,46,38,74,60,74,23,40,40,6,14,7,6,12
2395,190544,155738,"2014-02-07 00:00:00",77,82,"right","medium","medium",69,76,48,74,74,84,80,80,66,84,82,82,80,74,68,76,66,76,64,74,46,38,76,70,66,23,40,40,6,14,7,6,12
2396,190544,155738,"2014-01-24 00:00:00",77,84,"right","medium","medium",69,76,48,74,74,84,80,80,66,84,82,82,80,74,68,76,66,76,64,74,46,38,76,70,66,23,40,40,6,14,7,6,12
2397,190544,155738,"2014-01-17 00:00:00",77,83,"right","medium","medium",69,76,48,74,74,84,80,80,66,84,82,82,80,74,68,76,66,76,64,74,46,38,76,70,66,23,40,40,6,14,7,6,12
2398,190544,155738,"2014-01-10 00:00:00",80,83,"right","medium","medium",75,78,48,78,75,84,80,81,60,85,85,80,85,77,80,78,66,76,64,79,36,39,78,77,66,23,40,40,6,14,7,6,12
2399,190544,155738,"2013-12-13 00:00:00",80,86,"right","high","medium",75,78,48,78,75,84,80,81,60,85,85,80,85,77,80,78,66,76,64,79,36,39,78,77,66,23,40,40,6,14,7,6,12
2400,190544,155738,"2013-11-29 00:00:00",80,86,"right","high","medium",75,78,48,78,75,84,80,81,60,85,85,80,85,78,80,78,66,76,64,79,36,39,78,77,66,23,40,40,6,14,7,6,12
2401,190544,155738,"2013-11-15 00:00:00",81,86,"right","high","medium",75,80,48,78,75,84,80,81,60,85,85,80,85,78,80,78,66,76,64,79,36,39,80,79,66,23,40,40,6,14,7,6,12
2402,190544,155738,"2013-11-01 00:00:00",81,86,"right","high","medium",75,80,48,80,75,84,80,79,60,85,85,80,85,78,80,78,66,76,64,79,36,39,80,79,66,23,40,40,6,14,7,6,12
2403,190544,155738,"2013-10-25 00:00:00",81,86,"right","high","medium",75,80,48,80,75,84,80,79,60,85,85,79,85,78,80,78,66,76,64,79,36,39,80,79,66,23,40,40,6,14,7,6,12
2404,190544,155738,"2013-09-20 00:00:00",81,86,"right","high","medium",75,80,48,80,75,84,80,79,60,85,85,79,85,78,80,78,66,76,64,79,36,39,80,79,66,23,40,40,6,14,7,6,12
2405,190544,155738,"2013-05-31 00:00:00",79,84,"right","high","medium",72,73,48,80,68,84,78,77,70,85,82,79,83,78,75,77,66,76,64,78,48,54,78,77,66,23,45,43,6,14,7,6,12
2406,190544,155738,"2013-05-03 00:00:00",76,84,"right","medium","low",70,68,48,80,68,83,78,77,70,84,80,77,82,78,75,77,66,74,64,78,48,54,75,75,66,23,45,43,6,14,7,6,12
2407,190544,155738,"2013-04-26 00:00:00",76,84,"right","medium","low",70,68,48,80,68,83,78,77,70,84,80,77,82,76,75,77,66,74,64,78,48,54,75,75,66,23,45,43,6,14,7,6,12
2408,190544,155738,"2013-04-19 00:00:00",76,84,"right","medium","low",70,68,48,80,68,83,78,77,70,84,80,77,82,76,75,77,66,74,64,78,48,54,75,75,66,23,45,43,6,14,7,6,12
2409,190544,155738,"2013-03-22 00:00:00",75,84,"right","medium","low",70,68,48,80,68,82,78,77,70,83,80,77,82,74,75,77,66,74,64,78,48,54,75,75,66,23,45,43,6,14,7,6,12
2410,190544,155738,"2013-03-15 00:00:00",75,84,"right","medium","low",70,68,48,78,68,82,78,77,68,83,80,77,82,74,75,77,66,74,64,78,48,54,75,71,66,23,45,43,6,14,7,6,12
2411,190544,155738,"2013-02-15 00:00:00",75,84,"right","medium","low",70,66,48,78,68,82,78,77,68,83,79,76,82,74,75,77,66,74,64,75,48,54,75,71,66,23,42,41,6,14,7,6,12
2412,190544,155738,"2012-08-31 00:00:00",75,84,"right","medium","low",70,50,50,76,72,82,76,76,72,83,79,76,79,74,75,74,66,74,64,72,45,54,72,75,66,23,42,41,6,14,7,6,12
2413,190544,155738,"2012-02-22 00:00:00",75,84,"right","medium","low",70,50,50,76,72,82,76,76,72,83,79,79,82,74,56,74,66,74,65,72,45,54,72,75,66,23,42,41,6,14,7,6,12
2414,190544,155738,"2011-08-30 00:00:00",76,81,"right","medium","low",70,60,50,79,66,81,70,68,65,82,79,78,82,74,56,72,66,74,64,70,45,43,70,76,66,13,32,21,6,14,7,6,12
2415,190544,155738,"2011-02-22 00:00:00",73,86,"right","medium","low",70,60,50,78,75,81,70,73,65,80,81,79,77,75,67,75,65,77,65,70,45,43,70,76,66,13,32,21,6,14,7,6,12
2416,190544,155738,"2010-08-30 00:00:00",74,85,"right","medium","low",65,50,58,78,67,84,70,79,70,78,79,77,77,70,64,75,61,72,65,73,45,43,77,76,64,13,12,11,6,14,7,6,12
2417,190544,155738,"2010-02-22 00:00:00",69,81,"right","medium","low",65,49,48,79,67,84,70,60,69,76,72,71,77,51,64,75,61,58,40,59,35,41,60,76,82,22,22,11,2,22,69,22,22
2418,190544,155738,"2007-02-22 00:00:00",69,81,"right","medium","low",65,49,48,79,67,84,70,60,69,76,72,71,77,51,64,75,61,58,40,59,35,41,60,76,82,22,22,11,2,22,69,22,22
2419,213374,361710,"2016-04-14 00:00:00",80,81,"right","medium","medium",34,34,84,63,46,55,51,61,47,72,48,65,47,68,30,84,57,63,87,73,82,80,27,34,60,82,86,78,10,13,13,8,12
2420,213374,361710,"2015-12-17 00:00:00",80,82,"right","medium","medium",34,34,84,63,46,55,51,61,47,72,48,65,47,68,30,84,57,63,87,73,82,80,27,34,60,82,86,78,10,13,13,8,12
2421,213374,361710,"2015-10-16 00:00:00",80,82,"right","medium","medium",34,34,85,62,46,55,51,61,47,71,35,54,47,66,30,84,57,63,87,73,82,80,27,34,60,84,86,78,10,13,13,8,12
2422,213374,361710,"2015-09-21 00:00:00",80,82,"right","medium","medium",34,34,85,62,46,55,51,61,47,69,44,55,47,66,30,84,58,63,87,73,82,80,27,34,60,84,86,78,10,13,13,8,12
2423,213374,361710,"2015-03-13 00:00:00",77,80,"right","medium","medium",33,33,82,59,45,54,50,60,46,64,55,54,55,72,47,83,70,63,85,72,81,77,26,33,59,79,80,73,9,12,12,7,11
2424,213374,361710,"2015-02-20 00:00:00",77,80,"right","medium","medium",33,33,82,59,45,54,50,60,46,64,55,54,55,72,47,84,70,63,85,72,81,77,26,33,59,79,80,73,9,12,12,7,11
2425,213374,361710,"2015-01-09 00:00:00",77,80,"right","medium","medium",33,33,82,59,45,54,50,60,46,64,55,54,55,72,47,84,66,63,85,72,81,77,26,33,59,79,80,73,9,12,12,7,11
2426,213374,361710,"2014-11-28 00:00:00",75,79,"right","medium","medium",33,33,81,55,45,47,50,60,46,62,55,54,55,68,47,84,66,63,83,72,78,76,26,33,59,77,78,72,9,12,12,7,11
2427,213374,361710,"2014-09-18 00:00:00",74,79,"right","medium","medium",33,33,81,55,45,47,50,60,46,62,55,54,55,68,47,84,66,63,83,72,78,76,26,33,59,75,78,72,9,12,12,7,11
2428,213374,361710,"2014-04-18 00:00:00",72,79,"right","medium","medium",33,33,81,43,45,47,50,60,46,59,50,54,55,68,47,75,66,63,80,67,76,75,26,33,59,73,76,71,9,12,12,7,11
2429,213374,361710,"2014-02-21 00:00:00",72,79,"right","medium","medium",33,33,78,43,45,47,50,60,46,61,50,54,55,68,47,75,68,63,80,67,76,75,26,33,59,73,76,71,9,12,12,7,11
2430,213374,361710,"2014-02-07 00:00:00",72,79,"right","medium","medium",33,33,78,43,45,47,50,60,46,61,50,55,55,68,47,75,68,63,80,67,76,75,26,33,59,73,76,71,9,12,12,7,11
2431,213374,361710,"2014-01-24 00:00:00",73,81,"right","medium","medium",33,33,78,43,45,47,50,60,46,62,50,55,55,68,47,75,71,63,80,67,76,78,26,33,59,76,78,71,9,12,12,7,11
2432,213374,361710,"2014-01-03 00:00:00",73,81,"right","medium","medium",33,33,78,43,45,47,50,60,46,62,50,55,55,68,47,75,71,63,79,67,76,78,26,33,59,76,78,71,9,12,12,7,11
2433,213374,361710,"2013-10-25 00:00:00",73,81,"right","medium","medium",33,33,78,43,45,47,50,60,46,62,50,55,55,68,47,75,68,63,79,67,74,78,26,33,59,74,78,71,9,12,12,7,11
2434,213374,361710,"2013-09-20 00:00:00",73,79,"right","medium","medium",33,33,78,43,45,47,50,60,46,62,50,55,55,68,47,75,68,63,79,67,74,76,26,33,59,74,78,71,9,12,12,7,11
2435,213374,361710,"2013-05-31 00:00:00",68,76,"right","medium","medium",33,33,75,43,45,43,50,41,46,46,53,58,55,63,47,75,63,63,79,67,72,71,26,33,59,69,72,66,9,12,12,7,11
2436,213374,361710,"2013-05-10 00:00:00",67,74,"right","medium","medium",33,33,70,43,45,43,50,41,46,46,53,58,55,61,47,75,66,63,78,67,72,69,26,33,59,69,72,66,9,12,12,7,11
2437,213374,361710,"2013-04-26 00:00:00",67,74,"right","medium","medium",33,33,70,43,45,43,50,41,46,46,53,58,55,61,47,78,66,63,78,68,72,69,26,33,59,69,72,66,9,12,12,7,11
2438,213374,361710,"2013-04-19 00:00:00",66,74,"right","medium","medium",33,33,69,43,45,43,50,41,46,44,53,58,55,60,47,78,66,63,78,68,72,68,26,33,59,68,72,64,9,12,12,7,11
2439,213374,361710,"2013-04-05 00:00:00",65,74,"right","medium","medium",33,33,60,43,45,43,50,41,46,40,53,58,55,50,47,78,72,59,78,68,72,65,26,33,59,63,72,68,9,12,12,7,11
2440,213374,361710,"2013-03-22 00:00:00",66,74,"right","medium","medium",33,33,60,43,45,43,50,41,46,40,53,58,55,50,47,78,72,59,78,68,72,66,26,33,59,67,74,70,9,12,12,7,11
2441,213374,361710,"2013-03-15 00:00:00",66,74,"right","medium","medium",33,33,60,43,45,43,50,41,46,40,53,58,55,50,47,78,72,59,78,68,72,66,26,33,59,67,74,70,9,12,12,7,11
2442,213374,361710,"2013-02-22 00:00:00",65,69,"right","medium","medium",33,33,58,43,45,43,50,41,46,40,50,52,55,50,40,78,72,59,78,68,72,62,26,30,59,65,73,70,9,12,12,7,11
2443,213374,361710,"2007-02-22 00:00:00",65,69,"right","medium","medium",33,33,58,43,45,43,50,41,46,40,50,52,55,50,40,78,72,59,78,68,72,62,26,30,59,65,73,70,9,12,12,7,11
2444,223844,568920,"2016-03-17 00:00:00",67,71,"right","high","medium",67,46,55,63,46,68,59,69,62,63,79,77,78,63,77,69,72,76,62,70,68,70,56,50,35,63,65,66,12,11,10,13,7
2445,223844,568920,"2016-03-10 00:00:00",67,71,"right","high","medium",67,46,55,63,46,68,59,69,62,63,79,77,78,63,77,69,73,76,62,70,68,70,56,50,35,63,65,66,12,11,10,13,7
2446,223844,568920,"2015-11-06 00:00:00",67,71,"right","high","medium",67,46,55,63,46,68,59,69,62,63,80,78,78,63,77,69,73,76,62,70,68,70,56,50,35,63,65,66,12,11,10,13,7
2447,223844,568920,"2015-09-25 00:00:00",67,73,"right","high","medium",67,46,55,63,46,68,59,69,62,63,80,78,78,63,77,69,73,76,62,70,68,70,56,50,35,63,65,66,12,11,10,13,7
2448,223844,568920,"2015-09-21 00:00:00",67,73,"right","high","medium",67,46,55,63,46,68,59,69,62,63,83,78,78,63,77,69,73,73,62,70,68,70,56,50,35,61,63,63,12,11,10,13,7
2449,223844,568920,"2015-05-22 00:00:00",63,69,"right","high","medium",63,45,54,62,45,67,58,68,61,62,83,78,78,62,77,68,73,73,47,69,67,69,55,49,34,57,60,59,11,10,9,12,6
2450,223844,568920,"2014-09-18 00:00:00",63,69,"right","high","medium",63,45,54,62,45,67,58,36,61,62,83,78,78,62,77,68,73,73,47,69,67,69,55,49,34,57,60,59,11,10,9,12,6
2451,223844,568920,"2007-02-22 00:00:00",63,69,"right","high","medium",63,45,54,62,45,67,58,36,61,62,83,78,78,62,77,68,73,73,47,69,67,69,55,49,34,57,60,59,11,10,9,12,6
2452,185171,45816,"2016-03-03 00:00:00",66,66,"left","medium","high",54,46,65,68,33,61,64,64,60,66,55,46,41,66,53,84,62,84,84,72,80,65,58,65,33,63,67,58,12,7,9,11,14
2453,185171,45816,"2015-09-21 00:00:00",66,66,"left","medium","high",54,46,65,68,33,61,64,64,60,66,55,46,41,66,53,84,62,84,84,72,80,65,58,65,33,63,67,58,12,7,9,11,14
2454,185171,45816,"2014-10-31 00:00:00",64,64,"left","medium","high",53,45,64,66,32,60,63,63,62,64,50,48,44,64,53,80,62,74,82,69,79,63,57,64,32,62,59,62,11,6,8,10,13
2455,185171,45816,"2014-09-18 00:00:00",63,64,"left","medium","high",53,42,64,65,32,59,63,63,62,64,42,48,44,64,53,80,50,74,82,69,77,63,55,64,32,62,59,62,11,6,8,10,13
2456,185171,45816,"2012-02-22 00:00:00",63,64,"left","medium","high",53,42,64,65,32,59,63,63,62,64,42,48,44,64,53,80,50,74,82,69,77,63,55,64,32,62,59,62,11,6,8,10,13
2457,185171,45816,"2011-08-30 00:00:00",66,64,"left","medium","high",63,46,64,61,43,63,62,61,62,60,42,53,44,62,53,76,50,74,82,69,72,68,55,60,32,65,66,65,11,6,8,10,13
2458,185171,45816,"2011-02-22 00:00:00",64,72,"left","medium","high",63,46,64,61,43,63,62,61,62,60,65,68,66,62,74,76,65,73,79,69,72,64,55,57,32,61,62,63,11,6,8,10,13
2459,185171,45816,"2010-08-30 00:00:00",66,72,"left","medium","high",59,46,64,65,43,66,62,61,62,69,65,68,66,66,74,76,71,76,79,68,72,64,58,64,32,62,63,65,11,6,8,10,13
2460,185171,45816,"2010-02-22 00:00:00",63,68,"left","medium","high",44,46,64,64,43,55,62,61,61,62,61,67,66,61,74,79,71,76,79,51,72,61,66,64,55,57,54,65,2,21,61,21,21
2461,185171,45816,"2009-08-30 00:00:00",63,65,"left","medium","high",44,46,64,64,43,55,62,61,61,65,61,67,66,61,74,69,71,76,79,51,64,61,66,64,55,57,54,65,2,21,61,21,21
2462,185171,45816,"2007-02-22 00:00:00",63,65,"left","medium","high",44,46,64,64,43,55,62,61,61,65,61,67,66,61,74,69,71,76,79,51,64,61,66,64,55,57,54,65,2,21,61,21,21
2463,177615,37249,"2015-03-06 00:00:00",68,68,"left","medium","low",67,62,59,68,67,73,67,62,55,72,76,74,79,67,70,67,52,63,70,61,60,38,67,66,64,25,23,25,9,14,7,7,5
2464,177615,37249,"2014-09-18 00:00:00",68,72,"left","medium","low",67,62,59,68,67,73,67,62,55,72,76,74,79,67,70,67,52,63,70,61,60,38,67,66,64,25,23,25,9,14,7,7,5
2465,177615,37249,"2014-01-17 00:00:00",68,72,"left","medium","low",67,62,59,68,67,73,67,62,55,72,76,74,78,67,70,67,52,63,68,61,60,38,67,66,64,25,23,25,9,14,7,7,5
2466,177615,37249,"2013-11-08 00:00:00",69,72,"left","medium","low",68,62,59,68,67,75,67,62,57,73,78,74,78,67,70,67,52,64,68,61,60,38,68,66,64,25,23,25,9,14,7,7,5
2467,177615,37249,"2013-09-20 00:00:00",70,75,"left","medium","low",68,62,60,72,67,75,61,62,57,73,79,80,78,67,70,67,52,64,66,61,60,38,69,66,64,25,23,25,9,14,7,7,5
2468,177615,37249,"2013-04-26 00:00:00",70,75,"left","medium","low",68,62,60,72,67,75,61,62,57,73,78,83,78,67,70,67,52,64,66,61,60,38,69,66,64,18,23,18,9,14,7,7,5
2469,177615,37249,"2013-04-12 00:00:00",71,75,"left","medium","medium",71,60,60,72,67,73,61,62,63,72,79,83,79,67,70,67,52,67,66,41,60,38,71,65,64,18,23,18,9,14,7,7,5
2470,177615,37249,"2013-03-22 00:00:00",71,75,"left","medium","medium",71,66,60,72,67,73,61,62,63,72,79,83,79,67,70,67,52,67,66,62,60,38,71,65,64,18,23,18,9,14,7,7,5
2471,177615,37249,"2013-02-15 00:00:00",71,75,"left","medium","medium",71,66,60,72,67,73,61,62,63,72,79,83,79,67,70,67,52,67,66,62,60,38,71,65,64,18,23,18,9,14,7,7,5
2472,177615,37249,"2012-08-31 00:00:00",72,75,"left","medium","medium",73,66,60,72,67,73,61,62,64,72,79,83,79,67,70,67,52,67,66,62,60,38,71,65,64,18,23,18,9,14,7,7,5
2473,177615,37249,"2012-02-22 00:00:00",73,77,"left","medium","medium",73,67,60,72,67,77,61,62,64,73,81,83,79,72,75,68,52,67,66,62,70,38,71,65,64,18,23,18,9,14,7,7,5
2474,177615,37249,"2011-08-30 00:00:00",72,77,"left","medium","medium",73,65,60,70,67,77,61,62,64,72,79,83,79,70,75,65,52,64,66,62,70,38,71,65,64,18,23,18,9,14,7,7,5
2475,177615,37249,"2011-02-22 00:00:00",71,80,"left","medium","medium",73,67,54,71,67,77,63,67,59,75,82,79,83,72,68,65,58,69,67,61,40,38,73,52,62,18,19,18,9,14,7,7,5
2476,177615,37249,"2010-08-30 00:00:00",71,80,"left","medium","medium",73,67,54,71,67,77,63,67,59,75,82,79,83,72,67,65,58,69,65,61,40,38,73,52,62,18,19,18,9,14,7,7,5
2477,177615,37249,"2010-02-22 00:00:00",71,81,"left","medium","medium",73,67,54,71,67,77,63,67,59,75,83,79,83,72,67,65,58,67,59,61,40,45,59,52,54,20,20,18,5,20,59,20,20
2478,177615,37249,"2009-08-30 00:00:00",66,81,"left","medium","medium",66,66,54,61,67,72,63,67,46,72,82,77,83,68,67,63,58,67,57,58,40,45,59,52,51,20,20,18,5,20,46,20,20
2479,177615,37249,"2009-02-22 00:00:00",66,81,"left","medium","medium",66,64,54,61,67,72,63,67,46,76,82,77,83,64,67,61,58,61,57,57,40,39,59,52,51,20,20,18,5,20,46,20,20
2480,177615,37249,"2008-08-30 00:00:00",64,81,"left","medium","medium",62,62,54,61,67,72,63,58,46,67,82,77,83,64,67,57,58,61,57,51,40,39,59,52,51,20,20,18,5,20,46,20,20
2481,177615,37249,"2007-08-30 00:00:00",61,81,"left","medium","medium",51,56,61,42,67,67,63,58,36,66,73,74,83,62,67,57,58,55,57,51,60,39,42,52,51,28,29,18,5,20,36,20,20
2482,177615,37249,"2007-02-22 00:00:00",61,78,"left","medium","medium",51,56,61,42,67,67,63,51,36,66,73,74,83,62,67,57,58,55,57,51,60,39,42,52,51,28,29,18,5,3,36,5,2
2483,177615,37249,"2007-02-22 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,177713,40012,"2016-01-07 00:00:00",71,71,"right","high","medium",62,53,61,70,54,67,70,64,74,72,68,67,72,71,69,76,79,81,75,73,77,75,63,74,61,60,63,67,8,11,13,10,14
2485,177713,40012,"2015-09-21 00:00:00",71,71,"right","high","medium",62,53,61,70,54,67,70,64,74,72,68,67,72,71,69,76,79,81,75,73,77,75,63,74,61,60,63,67,8,11,13,10,14
2486,177713,40012,"2013-09-20 00:00:00",71,71,"right","high","medium",62,53,61,70,54,67,70,64,74,72,68,67,72,71,69,76,79,81,75,73,77,75,63,74,61,60,63,67,8,11,13,10,14
2487,177713,40012,"2013-07-05 00:00:00",71,71,"right","medium","medium",58,50,61,70,50,67,70,66,74,72,68,66,70,71,69,76,76,90,75,73,74,75,59,75,62,60,70,70,8,11,13,10,14
2488,177713,40012,"2013-05-17 00:00:00",71,71,"right","medium","medium",58,50,61,70,50,67,70,66,74,72,68,66,70,71,69,76,76,90,75,73,74,75,59,75,62,60,70,70,8,11,13,10,14
2489,177713,40012,"2013-03-22 00:00:00",71,71,"right","medium","medium",58,50,61,70,50,67,70,66,74,72,68,66,70,71,69,76,76,90,75,73,74,75,59,75,62,60,70,70,8,11,13,10,14
2490,177713,40012,"2013-02-22 00:00:00",71,71,"right","medium","medium",58,50,61,70,50,67,70,66,74,72,68,66,70,71,69,76,76,90,75,73,74,75,59,75,62,60,70,70,8,11,13,10,14
2491,177713,40012,"2013-02-15 00:00:00",71,71,"right","medium","medium",58,50,61,70,50,67,70,66,74,72,68,66,70,71,69,76,76,90,75,73,74,75,59,75,62,60,70,70,8,11,13,10,14
2492,177713,40012,"2012-08-31 00:00:00",71,71,"right","medium","medium",58,50,61,70,50,67,74,68,74,72,70,68,72,71,72,68,73,88,73,68,74,75,59,75,62,62,72,70,8,11,13,10,14
2493,177713,40012,"2011-02-22 00:00:00",71,71,"right","medium","medium",58,50,61,70,50,67,74,68,74,72,70,68,72,71,72,68,73,88,73,68,74,75,59,75,62,62,72,70,8,11,13,10,14
2494,177713,40012,"2010-08-30 00:00:00",71,74,"right","medium","medium",56,50,61,70,50,65,34,48,74,66,69,68,68,70,72,62,61,79,74,68,73,75,58,71,42,66,70,68,8,11,13,10,14
2495,177713,40012,"2009-08-30 00:00:00",68,74,"right","medium","medium",56,50,61,72,50,65,34,48,68,66,68,64,68,72,72,62,61,74,63,68,73,75,76,71,62,66,70,68,4,20,68,20,20
2496,177713,40012,"2008-08-30 00:00:00",59,65,"right","medium","medium",55,50,54,62,50,65,34,48,54,68,68,64,68,55,72,55,61,74,58,55,67,58,44,71,53,56,62,68,4,20,54,20,20
2497,177713,40012,"2007-08-30 00:00:00",50,63,"right","medium","medium",26,28,54,38,50,31,34,48,44,47,49,54,68,48,72,34,61,61,58,33,62,43,44,71,53,56,62,68,4,20,44,20,20
2498,177713,40012,"2007-02-22 00:00:00",47,63,"right","medium","medium",26,28,30,35,50,33,34,34,33,47,49,54,68,48,72,34,61,61,58,33,62,43,44,71,34,67,62,68,4,8,33,3,8
2499,177713,40012,"2007-02-22 00:00:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,183280,77741,"2015-10-16 00:00:00",79,79,"right","medium","high",28,45,80,58,45,53,43,55,64,64,56,66,58,63,50,83,76,64,90,58,82,81,24,22,48,81,84,80,5,3,5,5,3
2501,183280,77741,"2015-09-21 00:00:00",79,79,"right","medium","high",28,45,80,58,45,53,43,55,64,64,59,68,58,63,50,83,76,64,90,58,82,81,24,22,48,81,84,80,5,3,5,5,3
2502,183280,77741,"2015-04-17 00:00:00",77,77,"right","medium","high",28,23,76,56,45,53,43,55,64,55,67,69,58,62,50,85,80,64,90,58,81,82,24,21,48,80,82,78,4,2,4,4,2
2503,183280,77741,"2015-02-20 00:00:00",77,79,"right","medium","high",28,23,76,56,45,53,43,55,64,55,67,69,58,62,50,85,80,64,90,58,81,82,24,21,48,80,82,78,4,2,4,4,2
2504,183280,77741,"2015-02-06 00:00:00",78,80,"right","medium","high",28,23,78,56,45,53,43,55,64,55,67,69,58,61,50,85,80,64,90,58,81,83,24,21,48,83,84,78,4,2,4,4,2
2505,183280,77741,"2014-12-12 00:00:00",78,78,"right","medium","high",28,23,78,56,45,53,43,55,64,55,67,69,58,61,50,85,80,64,90,58,81,83,24,21,48,83,84,78,4,2,4,4,2
2506,183280,77741,"2014-11-07 00:00:00",78,78,"right","medium","high",28,23,80,56,45,49,43,55,64,51,67,69,58,61,50,85,80,64,90,58,81,83,24,21,48,83,84,78,4,2,4,4,2
2507,183280,77741,"2014-10-31 00:00:00",78,78,"right","medium","high",28,33,80,56,45,49,43,55,64,51,67,69,58,61,50,85,80,64,90,58,81,83,34,41,48,83,84,78,4,2,4,4,2
2508,183280,77741,"2014-10-02 00:00:00",78,78,"right","medium","high",28,33,80,56,45,49,43,55,64,51,67,69,58,61,50,85,80,64,90,58,81,83,34,51,48,83,84,78,4,2,4,4,2
2509,183280,77741,"2014-09-18 00:00:00",78,78,"right","medium","high",33,43,80,56,50,49,43,60,64,51,67,69,58,61,50,85,80,64,90,58,81,83,39,51,53,83,84,78,4,2,4,4,2
2510,183280,77741,"2014-07-18 00:00:00",80,84,"right","high","medium",34,44,80,59,51,53,44,61,65,62,68,68,58,68,50,86,80,64,88,58,84,82,40,52,54,85,85,81,5,3,5,5,3
2511,183280,77741,"2014-05-09 00:00:00",80,84,"right","high","medium",34,44,80,59,51,53,44,61,65,62,68,68,58,68,50,86,80,64,88,58,84,82,40,52,54,85,85,81,5,3,5,5,3
2512,183280,77741,"2014-04-25 00:00:00",80,84,"right","high","medium",34,44,80,59,51,53,44,61,65,62,68,68,58,68,50,86,80,64,88,58,84,82,40,52,54,85,85,81,9,15,12,6,5
2513,183280,77741,"2014-04-18 00:00:00",80,83,"right","high","medium",47,47,80,62,63,53,44,61,68,64,68,68,58,72,60,80,78,64,88,58,84,82,40,52,54,83,85,81,9,15,12,6,5
